;hirkod;catalog_url
351;12532161;http://katalogus.hasznaltauto.hu/volkswagen/golf_1.9_pd_tdi_comfortline-44979
352;12536766;http://katalogus.hasznaltauto.hu/audi/a6_3.0_v6_tdi_dpf_quattro_tiptronic_ic-3181
353;12537727;http://katalogus.hasznaltauto.hu/audi/a6_3.0_v6_tdi_dpf_quattro_s-tronic-3179
354;12540475;http://katalogus.hasznaltauto.hu/audi/a6_avant_2.7_tdi_dpf_multitronic-3162
355;12543108;http://katalogus.hasznaltauto.hu/volkswagen/passat_2.0_cr_tdi_highline-46818
356;12552422;http://katalogus.hasznaltauto.hu/ford/fiesta_1.4_tdci_ghia-9427
357;12557631;http://katalogus.hasznaltauto.hu/alfa_romeo/alfa_166_2.4_jtd-626
358;12557695;http://katalogus.hasznaltauto.hu/fiat/bravo_1.2_80_16v_sx-8630
359;12563576;http://katalogus.hasznaltauto.hu/mercedes-benz/viano_3.0_cdi_v6_ambiente_e_automata-51900
360;12564293;http://katalogus.hasznaltauto.hu/fiat/ducato_2.3_mjet_panorama_3.3_t_mh2_euro_6-91329
361;12565372;http://katalogus.hasznaltauto.hu/renault/laguna_2.2_dci_privilege-32283
362;12566745;http://katalogus.hasznaltauto.hu/renault/megane_grandtour_1.5_dci_authentique-31464
363;12567171;http://katalogus.hasznaltauto.hu/chevrolet/kalos_1.4_8v_star-5241
364;12567217;no catalog
365;12568432;http://katalogus.hasznaltauto.hu/ford/escort_1.8_16v_flair-9902
366;12571639;http://katalogus.hasznaltauto.hu/audi/tts_coupe_2.0_tfsi_quattro-1663
367;12580651;http://katalogus.hasznaltauto.hu/bmw/425d_m_sport_automata-95991
368;12584065;http://katalogus.hasznaltauto.hu/citroen/c4_picasso_1.8_collection-6439
369;12589781;http://katalogus.hasznaltauto.hu/bmw/x4_xdrive20d_aut.-59115
370;12594115;no catalog
371;12612492;http://katalogus.hasznaltauto.hu/volkswagen/tiguan_trackfield_2.0_cr_tdi_dsg-45502
372;12628775;http://katalogus.hasznaltauto.hu/fiat/punto_1.2-8193
373;12629680;http://katalogus.hasznaltauto.hu/ford/s-max_2.0_tdci_trend-12264
374;12634742;http://katalogus.hasznaltauto.hu/citroen/c8_2.2_hdi_exclusive-7414
375;12640885;http://katalogus.hasznaltauto.hu/honda/accord_tourer_2.2_ctdi_sport_my._06-12944
376;12656119;http://katalogus.hasznaltauto.hu/ford/mondeo_turnier_2.0_tdci_ambiente-11363
377;12666391;http://katalogus.hasznaltauto.hu/renault/clio_1.4_16v_dynamique_plus-30005
378;12670334;http://katalogus.hasznaltauto.hu/mini/mini_cooper_countryman_1.6-95428
379;12672168;http://katalogus.hasznaltauto.hu/opel/corsa_1.4_cosmo_start-stop_easytronic-97880
380;12675488;http://katalogus.hasznaltauto.hu/bmw/318d_touring-4165
381;12676974;http://katalogus.hasznaltauto.hu/land_rover/freelander_2.0_td4_e-60531
382;12686375;http://katalogus.hasznaltauto.hu/mercedes-benz/a_180_cdi_classic-16870
383;12689700;http://katalogus.hasznaltauto.hu/audi/s7_sportback_4.0_v8_tfsi_quattro_s-tronic-3239
384;12689742;no catalog
385;12694672;http://katalogus.hasznaltauto.hu/mercedes-benz/cls_350_cdi_blueefficiency_automata-19377
386;12695103;no catalog
387;12708053;http://katalogus.hasznaltauto.hu/renault/twingo_1.2_air_pack-29617
388;12719305;http://katalogus.hasznaltauto.hu/toyota/avensis_1.8_sol-40030
389;12724956;http://katalogus.hasznaltauto.hu/ford/mondeo_turnier_1.6_trend-11722
390;12732859;no catalog
391;12736012;http://katalogus.hasznaltauto.hu/volkswagen/golf_plus_2.0_pd_tdi_comfortline_dsg-45176
392;12738820;http://katalogus.hasznaltauto.hu/bmw/320d_touring_automata-4171
393;12738885;no catalog
394;12744644;http://katalogus.hasznaltauto.hu/bmw/320d_automata-3985
395;12744847;http://katalogus.hasznaltauto.hu/bmw/x5_xdrive30d_aut.-59150
396;12745237;http://katalogus.hasznaltauto.hu/mazda/mazda_3_sport_1.6_d_tx_plus-15988
397;12747255;http://katalogus.hasznaltauto.hu/fiat/stilo_1.4_actual-8737
398;12750170;http://katalogus.hasznaltauto.hu/mazda/mazda_2_1.4_cd_ce_klima-15590
399;12757358;http://katalogus.hasznaltauto.hu/citroen/xsara_picasso_1.6_tendance-6802
400;12761599;http://katalogus.hasznaltauto.hu/subaru/outback_2.0_d_trend-38112
401;12769381;http://katalogus.hasznaltauto.hu/ford/mondeo_turnier_1.6_tdci_trend-12007
402;12772115;http://katalogus.hasznaltauto.hu/audi/a6_2.0_tdi-3065
403;12786584;http://katalogus.hasznaltauto.hu/renault/espace_2.0_dci_family-32768
404;12790925;http://katalogus.hasznaltauto.hu/bmw/x5_xdrive30d_aut.-59139
405;12792973;http://katalogus.hasznaltauto.hu/mercedes-benz/ml_320_cdi_automata-61012
406;12793726;http://katalogus.hasznaltauto.hu/volvo/c30_1.6_d_d2_r-design-40505
407;12797844;http://katalogus.hasznaltauto.hu/bmw/325ci-3913
408;12797972;http://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.3_jtd_progression-21
409;12798173;http://katalogus.hasznaltauto.hu/toyota/proace_2.0_d_combi_active_l2h1-107025
410;12803182;http://katalogus.hasznaltauto.hu/mercedes-benz/a_160_l_classic-16770
411;12808858;http://katalogus.hasznaltauto.hu/mercedes-benz/ml_400_cdi_automata-60997
412;12809679;no catalog
413;12810956;no catalog
414;12811437;http://katalogus.hasznaltauto.hu/mazda/premacy_2.0_ditd_te-16096
415;12812722;http://katalogus.hasznaltauto.hu/renault/talisman_1.6_dci_magnetic_4control_edc-111121
416;12814313;http://katalogus.hasznaltauto.hu/mercedes-benz/clk_320_cdi_avantgarde_automata-18285
417;12814527;http://katalogus.hasznaltauto.hu/ford/ecosport_1.0_ecoboost_trend-103546
418;12817505;http://katalogus.hasznaltauto.hu/ford/kuga_1.5_ecoboost_st-line-107414
419;12819080;http://katalogus.hasznaltauto.hu/toyota/yaris_1.0-38881
420;12819325;http://katalogus.hasznaltauto.hu/audi/a8_4.2_v8_tdi_dpf_quattro_tiptronic_ic-3379
421;12830953;no catalog
422;12831177;no catalog
423;12834636;no catalog
424;12837790;http://katalogus.hasznaltauto.hu/bmw/330xd_touring_automata-3887
425;12839139;no catalog
426;12840952;no catalog
427;12843644;http://katalogus.hasznaltauto.hu/skoda/octavia_combi_1.4_tsi_style_dsg-104425
428;12844742;http://katalogus.hasznaltauto.hu/mercedes-benz/e_220_d_4matic_9g-tronic-108379
429;12846396;http://katalogus.hasznaltauto.hu/skoda/octavia_1.4_tsi_style_dsg-104394
430;12846831;http://katalogus.hasznaltauto.hu/hyundai/i20_1.1_crdi_life_ac-13208
431;12848164;http://katalogus.hasznaltauto.hu/renault/megane_grandtour_1.5_dci_tomtom-31477
432;12848994;http://katalogus.hasznaltauto.hu/skoda/octavia_1.2_tsi_ambition-36773
433;12852198;http://katalogus.hasznaltauto.hu/chevrolet/captiva_2.0_d_lt_medium-59193
434;12852816;http://katalogus.hasznaltauto.hu/citroen/c-zero_collection_automata-5884
435;12854518;http://katalogus.hasznaltauto.hu/volkswagen/passat_2.0_cr_tdi_comfortline-46769
436;12856372;http://katalogus.hasznaltauto.hu/bmw/320d_touring_efficientdynamics-4167
437;12858188;http://katalogus.hasznaltauto.hu/opel/corsa_1.3_cdti_cosmo-22933
438;12858350;http://katalogus.hasznaltauto.hu/ford/focus_1.6_tdci_titanium-10695
439;12858986;http://katalogus.hasznaltauto.hu/bmw/x4_xdrive30d_aut.-59116
440;12861977;http://katalogus.hasznaltauto.hu/volkswagen/golf_variant_1.4_euro_ocean-44670
441;12863497;http://katalogus.hasznaltauto.hu/fiat/ulysse_2.0_s_7_sz.-9085
442;12863990;http://katalogus.hasznaltauto.hu/mercedes-benz/b_200_cdi-17172
443;12864358;http://katalogus.hasznaltauto.hu/bmw/430d_sport_automata-95993
444;12866037;http://katalogus.hasznaltauto.hu/peugeot/206_cc_1.6-27697
445;12868410;http://katalogus.hasznaltauto.hu/ford/kuga_1.5_ecoboost_titanium_technology-107413
446;12873863;http://katalogus.hasznaltauto.hu/subaru/impreza_2.5_wrx_sti-37765
447;12878608;http://katalogus.hasznaltauto.hu/audi/a6_allroad_3.0_v6_tdi_quattro_s-tronic-97451
448;12878805;http://katalogus.hasznaltauto.hu/mercedes-benz/b_200_cdi_automata-17173
449;12879703;no catalog
450;12890326;http://katalogus.hasznaltauto.hu/mazda/323_p_1.5i_glx-15733
451;12895294;http://katalogus.hasznaltauto.hu/bmw/i8_automata-97621
452;12901259;no catalog
453;12901382;http://katalogus.hasznaltauto.hu/fiat/doblo_1.6_16v_elx-9015
454;12902074;http://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.0_jtdm_16v_progression-549
455;12904912;http://katalogus.hasznaltauto.hu/ford/focus_1.4_ambiente-10021
456;12908243;http://katalogus.hasznaltauto.hu/renault/megane_1.2_tce_dynamique_startstop-31505
457;12908475;http://katalogus.hasznaltauto.hu/renault/espace_2.0_dci_genea-32766
458;12910734;http://katalogus.hasznaltauto.hu/seat/toledo_2.0_pd_tdi_16v_stylance_executive-35275
459;12910749;http://katalogus.hasznaltauto.hu/seat/ibiza_1.9_pd_tdi_signo-34610
460;12911030;http://katalogus.hasznaltauto.hu/audi/a4_2.0_pd_tdi-2123
461;12918958;http://katalogus.hasznaltauto.hu/bmw/118d_xdrive_urban-110069
462;12921877;http://katalogus.hasznaltauto.hu/renault/twingo_1.2_16v_trend_euro5-29686
463;12925136;http://katalogus.hasznaltauto.hu/audi/q5_2.0_tdi_design_quattro_s-tronic-103159
464;12931436;no catalog
465;12932745;http://katalogus.hasznaltauto.hu/opel/astra_1.4_16v_classic_ii_optima-23730
466;12932803;no catalog
467;12933251;http://katalogus.hasznaltauto.hu/ford/galaxy_2.0_tdci_ghia_7_sz.-12371
468;12933387;http://katalogus.hasznaltauto.hu/bmw/320d_xdrive_luxury_automata-110350
469;12936552;http://katalogus.hasznaltauto.hu/opel/corsa_1.4_cosmo_start-stop_easytronic-97880
470;12938180;http://katalogus.hasznaltauto.hu/mini/mini_cooper_cabrio_1.6-19845
471;12942049;http://katalogus.hasznaltauto.hu/opel/astra_caravan_1.4_16v_club-24032
472;12948819;no catalog
473;12950437;http://katalogus.hasznaltauto.hu/mercedes-benz/cl_500_automata-19747
474;12954113;http://katalogus.hasznaltauto.hu/volvo/v70_2.4_d_kinetic-42284
475;12954367;http://katalogus.hasznaltauto.hu/volvo/s90_2.0_d_d4_inscription_geartronic-104881
476;12956093;http://katalogus.hasznaltauto.hu/peugeot/5008_1.6_hdi_allure-29040
477;12959663;http://katalogus.hasznaltauto.hu/ford/mondeo_turnier_1.8_ambiente-11435
478;12960280;http://katalogus.hasznaltauto.hu/ford/kuga_1.5_ecoboost_business_technology-107412
479;12960526;http://katalogus.hasznaltauto.hu/suzuki/swift_sedan_1.3_glx-38292
480;12964666;http://katalogus.hasznaltauto.hu/peugeot/107_1.0_urban_euro5-27420
481;12966214;http://katalogus.hasznaltauto.hu/bmw/520xd_automata-91058
482;12966653;http://katalogus.hasznaltauto.hu/peugeot/306_1.4_sl-27987
483;12967324;http://katalogus.hasznaltauto.hu/seat/ibiza_1.0i_e-34421
484;12972019;http://katalogus.hasznaltauto.hu/mahindra/goa_2.5_crde_dk_4x4-51094
485;12973698;http://katalogus.hasznaltauto.hu/audi/a4_1.9_pd_tdi-2030
486;12974920;http://katalogus.hasznaltauto.hu/bmw/320d_touring_automata-4034
487;12978170;http://katalogus.hasznaltauto.hu/bmw/420d_xdrive_sport_automata-107919
488;12984594;http://katalogus.hasznaltauto.hu/ford/mustang_fastback_5.0_ti-vct_v8_gt_automata-91616
489;12986790;http://katalogus.hasznaltauto.hu/seat/ibiza_1.9_d_cl-34484
490;12989007;http://katalogus.hasznaltauto.hu/mercedes-benz/e_220_t_cdi_avantgarde_automata-18667
491;12991956;no catalog
492;12994806;http://katalogus.hasznaltauto.hu/chrysler/pt_cruiser_2.0_limited-5714
493;12995928;no catalog
494;13000130;no catalog
495;13001395;http://katalogus.hasznaltauto.hu/renault/clio_grandtour_1.2_16v_authentique-30274
496;13003841;http://katalogus.hasznaltauto.hu/lancia/kappa_2.4_jtd_ls-15225
497;13011554;http://katalogus.hasznaltauto.hu/mazda/mazda_6_sport_2.0_cdh_te-16352
498;13011750;http://katalogus.hasznaltauto.hu/bmw/535xd_automata-4752
499;13011929;http://katalogus.hasznaltauto.hu/renault/megane_classic_1.4_rl-30789
500;13012483;http://katalogus.hasznaltauto.hu/saab/9-3_cabrio_1.8_t_vector-33509
501;13013223;http://katalogus.hasznaltauto.hu/ford/focus_1.6_comfort-10028
502;13013719;no catalog
503;13013929;http://katalogus.hasznaltauto.hu/peugeot/308_1.6_hdi_confort-28303
504;13013973;http://katalogus.hasznaltauto.hu/mercedes-benz/c_200_cdi_blueefficiency_classic_automata-17915
505;13020045;http://katalogus.hasznaltauto.hu/bmw/640xd_automata-4852
506;13022097;http://katalogus.hasznaltauto.hu/ford/mondeo_1.6_ghia-11617
507;13022342;http://katalogus.hasznaltauto.hu/bmw/420d_xdrive_m_sport_automata-107921
508;13024190;http://katalogus.hasznaltauto.hu/citroen/c5_2.0_hdi_prestige_plus_automata-7076
509;13029197;no catalog
510;13030224;http://katalogus.hasznaltauto.hu/volkswagen/passat_variant_1.6_comfortline-46846
511;13048009;http://katalogus.hasznaltauto.hu/mercedes-benz/c_220_cdi_elegance_automata-17726
512;13050069;http://katalogus.hasznaltauto.hu/jaguar/xk_5.0_v8_portfolio_automata-14149
513;13052298;http://katalogus.hasznaltauto.hu/subaru/forester_2.0_d_exclusive_eu5-38210
514;13052907;http://katalogus.hasznaltauto.hu/chevrolet/aveo_1.2_8v_plus_ac-5270
515;13054538;http://katalogus.hasznaltauto.hu/toyota/corolla_2.0_d-4d_sol-39428
516;13057979;http://katalogus.hasznaltauto.hu/volkswagen/passat_variant_1.6_cr_tdi_comfortline_bmt-47063
517;13068299;http://katalogus.hasznaltauto.hu/nissan/almera_1.5_comfort_p1-21222
518;13069425;http://katalogus.hasznaltauto.hu/bmw/740xd_automata-4990
519;13072128;http://katalogus.hasznaltauto.hu/peugeot/207_1.4_trendy-27797
520;13073393;http://katalogus.hasznaltauto.hu/mercedes-benz/ml_350_bluetec_automata-61022
521;13076216;http://katalogus.hasznaltauto.hu/mini/mini_cooper_1.6-19814
522;13079653;http://katalogus.hasznaltauto.hu/chrysler/voyager_2.8_crd_lx_aut._7_sz.-5835
523;13084102;no catalog
524;13087524;http://katalogus.hasznaltauto.hu/audi/a8_3.0_v6_tdi_dpf_quattro_tiptronic_ic-3377
525;13087679;http://katalogus.hasznaltauto.hu/peugeot/207_sw_1.6_hdi_trendy-27846
526;13087927;no catalog
527;13091300;http://katalogus.hasznaltauto.hu/mercedes-benz/clk_200_kompressor_avantgarde_automata-18255
528;13094603;http://katalogus.hasznaltauto.hu/volvo/v60_2.0_d_d4_r-design_momentum_geartronic-95527
529;13095484;http://katalogus.hasznaltauto.hu/bmw/530d_automata-4749
530;13098067;http://katalogus.hasznaltauto.hu/toyota/land_cruiser_3.0_d-4d_special_kj_95-62072
531;13102114;http://katalogus.hasznaltauto.hu/bmw/x5_xdrive35i_aut._7_sz.-59143
532;13106887;http://katalogus.hasznaltauto.hu/volvo/s60_1.6_d_d2-41510
533;13107824;http://katalogus.hasznaltauto.hu/peugeot/407_1.8_premium-28887
534;13108391;no catalog
535;13113918;http://katalogus.hasznaltauto.hu/seat/altea_1.2_tsi_reference-35323
536;13116942;http://katalogus.hasznaltauto.hu/bmw/220d_advantage_automata-96476
537;13117402;http://katalogus.hasznaltauto.hu/opel/zafira_1.6_enjoy-25271
538;13119875;http://katalogus.hasznaltauto.hu/bmw/740i_automata-4945
539;13123099;http://katalogus.hasznaltauto.hu/bmw/320d_xdrive_luxury_automata-110480
540;13127629;http://katalogus.hasznaltauto.hu/audi/a6_2.0_tdi_dpf_multitronic-3176
541;13128806;http://katalogus.hasznaltauto.hu/ford/focus_1.8_di_ambiente-10092
542;13129432;no catalog
543;13132904;no catalog
544;13134914;http://katalogus.hasznaltauto.hu/bmw/218d_xdrive_luxury_automata-99414
545;13135058;http://katalogus.hasznaltauto.hu/bmw/535d_touring_automata-4663
546;13137304;http://katalogus.hasznaltauto.hu/fiat/marea_weekend_1.9_td_100_sx-8847
547;13145043;http://katalogus.hasznaltauto.hu/mercedes-benz/s_350_bluetec_d_l_7g-tronic-19577
548;13148148;http://katalogus.hasznaltauto.hu/renault/grand_scenic_1.5_dci_dynamique_7_szemelyes-32084
549;13149478;no catalog
550;13151504;http://katalogus.hasznaltauto.hu/renault/clio_1.2_16v_dynamique_plus-30099
551;13152285;http://katalogus.hasznaltauto.hu/volkswagen/passat_2.0_tdi_highline_scr_bmt_dsg-97956
552;13155650;http://katalogus.hasznaltauto.hu/toyota/prius_1.8_hsd_prius_automata-39800
553;13157219;http://katalogus.hasznaltauto.hu/audi/s3_1.8_t_quattro-986
554;13162622;http://katalogus.hasznaltauto.hu/fiat/punto_1.2_active-8220
555;13163023;http://katalogus.hasznaltauto.hu/mercedes-benz/c_200_cdi_classic-17509
556;13165092;http://katalogus.hasznaltauto.hu/bmw/520d-103368
557;13174593;http://katalogus.hasznaltauto.hu/toyota/avensis_2.2_d-4d_sol-40051
558;13176198;http://katalogus.hasznaltauto.hu/suzuki/swift_1.3_gl-38380
559;13176210;no catalog
560;13180277;http://katalogus.hasznaltauto.hu/volvo/s90_2.0_d_d4_inscription_geartronic-113294
561;13185620;http://katalogus.hasznaltauto.hu/citroen/xsara_picasso_1.6_sx_plus-6788
562;13187227;http://katalogus.hasznaltauto.hu/bmw/525d_touring_automata-4598
563;13191658;http://katalogus.hasznaltauto.hu/bmw/320i-3740
564;13194118;http://katalogus.hasznaltauto.hu/land_rover/range_rover_sport_3.0_sdv6_automata_autobiography-60327
565;13194905;http://katalogus.hasznaltauto.hu/volkswagen/sharan_2.0_cr_tdi_highline-47333
566;13196163;no catalog
567;13207208;http://katalogus.hasznaltauto.hu/bmw/218d_luxury_automata-96464
568;13210405;http://katalogus.hasznaltauto.hu/ford/mondeo_turnier_2.0_tdci_titanium-91566
569;13211383;http://katalogus.hasznaltauto.hu/mazda/626_1.8_se-16261
570;13216802;http://katalogus.hasznaltauto.hu/bmw/x4_xdrive20d_xline_automata-99433
571;13217222;no catalog
572;13221252;http://katalogus.hasznaltauto.hu/skoda/octavia_1.8_turbo_slx-36462
573;13222656;http://katalogus.hasznaltauto.hu/seat/altea_xl_2.0_pd_tdi_16v_stylance_dsg-35403
574;13223725;http://katalogus.hasznaltauto.hu/bmw/520d_touring-4595
575;13224236;http://katalogus.hasznaltauto.hu/mercedes-benz/a_180_d_progressive_7g-dct-112421
576;13224755;no catalog
577;13228469;http://katalogus.hasznaltauto.hu/audi/a5_cabrio_2.7_tdi_dpf-2424
578;13229663;http://katalogus.hasznaltauto.hu/lexus/is_200t_f_sport_top_automata-103723
579;13231672;http://katalogus.hasznaltauto.hu/mercedes-benz/ml_350_bluetec_automata-61022
580;13232498;http://katalogus.hasznaltauto.hu/bmw/325ci_automata-3937
581;13233746;http://katalogus.hasznaltauto.hu/hyundai/i30_cw_1.6_crdi_lp_classic-13418
582;13237544;http://katalogus.hasznaltauto.hu/bmw/330ci_automata-3939
583;13243641;http://katalogus.hasznaltauto.hu/audi/a3_1.9_pd_tdi_attraction-1100
584;13248171;http://katalogus.hasznaltauto.hu/mercedes-benz/gla_220_d_urban_4matic_7g-dct-101180
585;13252332;http://katalogus.hasznaltauto.hu/land_rover/defender_90_soft_top_2.5_td5-60731
586;13253856;http://katalogus.hasznaltauto.hu/audi/q2_2.0_tdi_sport_quattro_s-tronic-102965
587;13254055;http://katalogus.hasznaltauto.hu/jeep/patriot_2.0_crd_limited_4x4-59816
588;13254742;http://katalogus.hasznaltauto.hu/hyundai/h-1_bus_tour_2.5_crdi_hp_style-50090
589;13254807;http://katalogus.hasznaltauto.hu/mercedes-benz/c_200_bluetec_d_7g-tronic-92293
590;13256864;http://katalogus.hasznaltauto.hu/audi/q7_3.0_tdi_quattro_dpf_tiptronic-3292
591;13259412;http://katalogus.hasznaltauto.hu/bmw/318d_touring-4165
592;13260733;http://katalogus.hasznaltauto.hu/ford/focus_1.4_ambiente-10021
593;13264534;http://katalogus.hasznaltauto.hu/mazda/121_1.3_16v_lx_canvas_top-15561
594;13265849;no catalog
595;13267101;no catalog
596;13267382;http://katalogus.hasznaltauto.hu/volkswagen/polo_classic_1.4_75-43682
597;13270957;http://katalogus.hasznaltauto.hu/toyota/auris_1.6_sol-39663
598;13271097;http://katalogus.hasznaltauto.hu/renault/clio_1.2_rn-29802
599;13271168;http://katalogus.hasznaltauto.hu/mercedes-benz/s_320_l_cdi_automata-19495
600;13273017;http://katalogus.hasznaltauto.hu/skoda/karoq_2.0_tdi_scr_style_4x4_dsg-114519
601;13279093;http://katalogus.hasznaltauto.hu/volkswagen/polo_1.2_60_trendline-43948
602;13284466;http://katalogus.hasznaltauto.hu/suzuki/sx4_1.5_glx_cd_ac-38691
603;13286760;http://katalogus.hasznaltauto.hu/mercedes-benz/b_180_cdi-17198
604;13286796;http://katalogus.hasznaltauto.hu/opel/zafira_1.7_cdti_111_years-25371
605;13289198;no catalog
606;13294204;no catalog
607;13294559;http://katalogus.hasznaltauto.hu/seat/cordoba_1.4_stella-34940
608;13297118;http://katalogus.hasznaltauto.hu/ford/c-max_1.6_tdci_titanium-10807
609;13297816;http://katalogus.hasznaltauto.hu/volkswagen/polo_1.9_100_pd_tdi_fun-43827
610;13298371;http://katalogus.hasznaltauto.hu/bmw/535d_touring_automata-4605
611;13298787;http://katalogus.hasznaltauto.hu/bmw/x2_sdrive18i_m_sport_x_dkg-114176
612;13298926;http://katalogus.hasznaltauto.hu/mercedes-benz/sl_55_amg_automata-19704
613;13299273;http://katalogus.hasznaltauto.hu/skoda/octavia_1.6_cr_tdi_style-104402
614;13299871;http://katalogus.hasznaltauto.hu/skoda/fabia_1.9_pd_tdi_ambiente-35740
615;13299971;http://katalogus.hasznaltauto.hu/bmw/x2_xdrive18d_m_sport_x-114196
616;13302806;http://katalogus.hasznaltauto.hu/mercedes-benz/111_cdi_l-51400
617;13302983;http://katalogus.hasznaltauto.hu/peugeot/5008_1.6_hdi_access-29028
618;13306926;no catalog
619;13307739;no catalog
620;13311204;no catalog
621;13311322;http://katalogus.hasznaltauto.hu/audi/a3_2.0_pd_tdi_ambiente-1119
622;13312380;http://katalogus.hasznaltauto.hu/ford/focus_1.8_tdci_fresh-10067
623;13317521;http://katalogus.hasznaltauto.hu/ford/transit_tourneo_custom_2.0_tdci_310_l1h1_titanium_9_szemelyes-105583
